timestamp,steps,data source
2025-08-20T12:03:00Z,10,Sense 2
2025-08-20T12:06:00Z,27,Sense 2
2025-08-20T12:08:00Z,13,Sense 2
2025-08-20T12:09:00Z,10,Sense 2
2025-08-20T12:14:00Z,11,Sense 2
2025-08-20T12:15:00Z,24,Sense 2
2025-08-20T12:38:00Z,16,Sense 2
2025-08-20T12:47:00Z,7,Sense 2
2025-08-20T12:48:00Z,16,Sense 2
2025-08-20T12:49:00Z,6,Sense 2
2025-08-20T12:50:00Z,14,Sense 2
2025-08-20T12:53:00Z,88,Sense 2
2025-08-20T12:54:00Z,10,Sense 2
2025-08-20T12:55:00Z,59,Sense 2
2025-08-20T12:56:00Z,98,Sense 2
2025-08-20T12:57:00Z,40,Sense 2
2025-08-20T12:58:00Z,3,Sense 2
2025-08-20T13:00:00Z,25,Sense 2
2025-08-20T13:01:00Z,64,Sense 2
2025-08-20T13:02:00Z,7,Sense 2
2025-08-20T13:07:00Z,96,Sense 2
2025-08-20T13:08:00Z,38,Sense 2
2025-08-20T13:09:00Z,16,Sense 2
2025-08-20T13:29:00Z,23,Sense 2
2025-08-20T13:37:00Z,29,Sense 2
2025-08-20T13:41:00Z,7,Sense 2
2025-08-20T14:04:00Z,8,Sense 2
2025-08-20T14:16:00Z,8,Sense 2
2025-08-20T14:17:00Z,12,Sense 2
2025-08-20T14:42:00Z,7,Sense 2
2025-08-20T14:44:00Z,13,Sense 2
2025-08-20T14:47:00Z,4,Sense 2
2025-08-20T15:34:00Z,10,Sense 2
2025-08-20T16:33:00Z,6,Sense 2
2025-08-20T19:41:00Z,5,Sense 2
2025-08-20T20:02:00Z,7,Sense 2
2025-08-20T21:03:00Z,4,Sense 2
2025-08-20T21:04:00Z,12,Sense 2
2025-08-20T21:21:00Z,4,Sense 2
2025-08-20T22:56:00Z,24,Sense 2
2025-08-20T23:00:00Z,6,Sense 2
2025-08-20T23:02:00Z,18,Sense 2
2025-08-20T23:05:00Z,4,Sense 2
2025-08-20T23:06:00Z,6,Sense 2
2025-08-20T23:08:00Z,17,Sense 2
2025-08-20T23:09:00Z,31,Sense 2
2025-08-20T23:10:00Z,28,Sense 2
2025-08-20T23:11:00Z,73,Sense 2
2025-08-20T23:12:00Z,26,Sense 2
2025-08-20T23:14:00Z,39,Sense 2
2025-08-20T23:16:00Z,94,Sense 2
2025-08-20T23:17:00Z,76,Sense 2
2025-08-20T23:18:00Z,33,Sense 2
2025-08-20T23:19:00Z,43,Sense 2
2025-08-20T23:20:00Z,10,Sense 2
2025-08-20T23:21:00Z,10,Sense 2
2025-08-20T23:22:00Z,8,Sense 2
2025-08-20T23:23:00Z,8,Sense 2
2025-08-20T23:27:00Z,45,Sense 2
2025-08-20T23:28:00Z,46,Sense 2
2025-08-20T23:30:00Z,4,Sense 2
2025-08-20T23:36:00Z,7,Sense 2
2025-08-20T23:41:00Z,5,Sense 2
2025-08-20T23:42:00Z,65,Sense 2
2025-08-20T23:43:00Z,67,Sense 2
2025-08-21T00:05:00Z,65,Sense 2
2025-08-21T00:06:00Z,30,Sense 2
2025-08-21T00:07:00Z,21,Sense 2
2025-08-21T00:08:00Z,7,Sense 2
2025-08-21T00:10:00Z,26,Sense 2
2025-08-21T00:11:00Z,81,Sense 2
2025-08-21T00:12:00Z,41,Sense 2
2025-08-21T00:14:00Z,21,Sense 2
2025-08-21T00:19:00Z,77,Sense 2
2025-08-21T00:20:00Z,26,Sense 2
2025-08-21T00:22:00Z,7,Sense 2
2025-08-21T00:26:00Z,16,Sense 2
2025-08-21T00:38:00Z,41,Sense 2
2025-08-21T00:39:00Z,54,Sense 2
2025-08-21T00:40:00Z,42,Sense 2
2025-08-21T00:41:00Z,13,Sense 2
2025-08-21T00:46:00Z,9,Sense 2
2025-08-21T01:00:00Z,8,Sense 2
2025-08-21T01:04:00Z,9,Sense 2
2025-08-21T01:05:00Z,11,Sense 2
2025-08-21T01:06:00Z,8,Sense 2
2025-08-21T01:07:00Z,8,Sense 2
2025-08-21T01:09:00Z,8,Sense 2
2025-08-21T01:18:00Z,4,Sense 2
2025-08-21T02:21:00Z,8,Sense 2
2025-08-21T02:28:00Z,10,Sense 2
2025-08-21T02:29:00Z,5,Sense 2
2025-08-21T02:32:00Z,7,Sense 2
2025-08-21T02:38:00Z,8,Sense 2
2025-08-21T04:00:00Z,7,Sense 2
2025-08-21T04:02:00Z,12,Sense 2
2025-08-21T04:04:00Z,7,Sense 2
2025-08-21T04:11:00Z,30,Sense 2
2025-08-21T06:17:00Z,11,Sense 2
2025-08-21T06:34:00Z,13,Sense 2
2025-08-21T06:35:00Z,8,Sense 2
2025-08-21T06:36:00Z,10,Sense 2
2025-08-21T06:37:00Z,3,Sense 2
2025-08-21T06:39:00Z,10,Sense 2
2025-08-21T06:49:00Z,12,Sense 2
2025-08-21T06:50:00Z,2,Sense 2
2025-08-21T07:00:00Z,9,Sense 2
2025-08-21T07:12:00Z,6,Sense 2
2025-08-21T07:43:00Z,10,Sense 2
2025-08-21T08:07:00Z,36,Sense 2
2025-08-21T08:08:00Z,47,Sense 2
2025-08-21T08:10:00Z,14,Sense 2
2025-08-21T08:12:00Z,25,Sense 2
2025-08-21T08:13:00Z,9,Sense 2
2025-08-21T08:26:00Z,7,Sense 2
2025-08-21T09:11:00Z,7,Sense 2
2025-08-21T09:33:00Z,40,Sense 2
2025-08-21T09:34:00Z,24,Sense 2
2025-08-21T09:56:00Z,21,Sense 2
2025-08-21T09:59:00Z,13,Sense 2
2025-08-21T10:00:00Z,1,Sense 2
2025-08-21T10:03:00Z,8,Sense 2
2025-08-21T10:04:00Z,7,Sense 2
2025-08-21T10:07:00Z,13,Sense 2
2025-08-21T10:15:00Z,9,Sense 2
2025-08-21T10:21:00Z,55,Sense 2
2025-08-21T10:22:00Z,80,Sense 2
2025-08-21T10:23:00Z,54,Sense 2
2025-08-21T10:24:00Z,34,Sense 2
2025-08-21T10:25:00Z,42,Sense 2
2025-08-21T10:32:00Z,29,Sense 2
2025-08-21T10:35:00Z,10,Sense 2
2025-08-21T10:41:00Z,12,Sense 2
2025-08-21T10:45:00Z,22,Sense 2
2025-08-21T11:54:00Z,11,Sense 2
2025-08-21T12:22:00Z,8,Sense 2
2025-08-21T12:49:00Z,9,Sense 2
2025-08-21T13:05:00Z,14,Sense 2
2025-08-21T13:16:00Z,9,Sense 2
2025-08-21T13:35:00Z,7,Sense 2
2025-08-21T14:03:00Z,4,Sense 2
2025-08-21T14:40:00Z,6,Sense 2
2025-08-21T18:13:00Z,20,Sense 2
2025-08-21T22:02:00Z,26,Sense 2
2025-08-21T22:04:00Z,6,Sense 2
2025-08-21T22:05:00Z,8,Sense 2
2025-08-21T22:07:00Z,16,Sense 2
2025-08-21T22:08:00Z,9,Sense 2
2025-08-21T23:03:00Z,8,Sense 2
2025-08-21T23:55:00Z,6,Sense 2
2025-08-21T23:57:00Z,11,Sense 2
2025-08-21T23:58:00Z,17,Sense 2
2025-08-21T23:59:00Z,66,Sense 2
2025-08-22T00:00:00Z,21,Sense 2
2025-08-22T00:01:00Z,8,Sense 2
2025-08-22T00:05:00Z,7,Sense 2
2025-08-22T00:06:00Z,12,Sense 2
2025-08-22T00:07:00Z,89,Sense 2
2025-08-22T00:08:00Z,92,Sense 2
2025-08-22T00:09:00Z,129,Sense 2
2025-08-22T00:10:00Z,104,Sense 2
2025-08-22T00:11:00Z,45,Sense 2
2025-08-22T00:13:00Z,4,Sense 2
2025-08-22T00:14:00Z,15,Sense 2
2025-08-22T00:15:00Z,7,Sense 2
2025-08-22T00:17:00Z,6,Sense 2
2025-08-22T00:18:00Z,10,Sense 2
2025-08-22T00:56:00Z,8,Sense 2
2025-08-22T01:03:00Z,4,Sense 2
2025-08-22T01:10:00Z,8,Sense 2
2025-08-22T01:11:00Z,18,Sense 2
2025-08-22T01:12:00Z,8,Sense 2
2025-08-22T01:22:00Z,31,Sense 2
2025-08-22T01:23:00Z,36,Sense 2
2025-08-22T01:51:00Z,11,Sense 2
2025-08-22T02:01:00Z,15,Sense 2
2025-08-22T02:06:00Z,8,Sense 2
2025-08-22T02:07:00Z,13,Sense 2
2025-08-22T02:11:00Z,8,Sense 2
2025-08-22T02:13:00Z,8,Sense 2
2025-08-22T02:23:00Z,12,Sense 2
2025-08-22T02:34:00Z,15,Sense 2
2025-08-22T02:35:00Z,16,Sense 2
2025-08-22T02:38:00Z,9,Sense 2
2025-08-22T03:07:00Z,8,Sense 2
2025-08-22T03:49:00Z,6,Sense 2
2025-08-22T03:52:00Z,4,Sense 2
2025-08-22T04:45:00Z,22,Sense 2
2025-08-22T04:48:00Z,8,Sense 2
2025-08-22T04:49:00Z,4,Sense 2
2025-08-22T04:56:00Z,21,Sense 2
2025-08-22T04:57:00Z,9,Sense 2
2025-08-22T04:58:00Z,18,Sense 2
2025-08-22T05:06:00Z,6,Sense 2
2025-08-22T05:24:00Z,7,Sense 2
2025-08-22T05:38:00Z,4,Sense 2
2025-08-22T05:45:00Z,8,Sense 2
2025-08-22T05:52:00Z,8,Sense 2
2025-08-22T06:10:00Z,4,Sense 2
2025-08-22T06:12:00Z,19,Sense 2
2025-08-22T06:26:00Z,8,Sense 2
2025-08-22T06:27:00Z,7,Sense 2
2025-08-22T06:28:00Z,59,Sense 2
2025-08-22T06:29:00Z,56,Sense 2
2025-08-22T06:30:00Z,27,Sense 2
2025-08-22T06:31:00Z,18,Sense 2
2025-08-22T06:32:00Z,5,Sense 2
2025-08-22T06:33:00Z,47,Sense 2
2025-08-22T06:34:00Z,11,Sense 2
2025-08-22T06:41:00Z,6,Sense 2
2025-08-22T06:45:00Z,8,Sense 2
2025-08-22T06:49:00Z,6,Sense 2
2025-08-22T06:57:00Z,6,Sense 2
2025-08-22T06:58:00Z,9,Sense 2
2025-08-22T07:23:00Z,14,Sense 2
2025-08-22T07:24:00Z,30,Sense 2
2025-08-22T07:26:00Z,10,Sense 2
2025-08-22T07:28:00Z,7,Sense 2
2025-08-22T07:29:00Z,13,Sense 2
2025-08-22T07:30:00Z,4,Sense 2
2025-08-22T07:33:00Z,68,Sense 2
2025-08-22T07:34:00Z,102,Sense 2
2025-08-22T07:35:00Z,101,Sense 2
2025-08-22T07:36:00Z,40,Sense 2
2025-08-22T07:38:00Z,94,Sense 2
2025-08-22T07:39:00Z,101,Sense 2
2025-08-22T07:40:00Z,100,Sense 2
2025-08-22T07:41:00Z,100,Sense 2
2025-08-22T07:42:00Z,72,Sense 2
2025-08-22T07:43:00Z,72,Sense 2
2025-08-22T07:44:00Z,50,Sense 2
2025-08-22T07:45:00Z,10,Sense 2
2025-08-22T07:53:00Z,16,Sense 2
2025-08-22T08:03:00Z,42,Sense 2
2025-08-22T08:04:00Z,94,Sense 2
2025-08-22T08:05:00Z,97,Sense 2
2025-08-22T08:06:00Z,62,Sense 2
2025-08-22T08:07:00Z,29,Sense 2
2025-08-22T08:08:00Z,93,Sense 2
2025-08-22T08:09:00Z,68,Sense 2
2025-08-22T08:11:00Z,7,Sense 2
2025-08-22T08:12:00Z,9,Sense 2
2025-08-22T08:13:00Z,9,Sense 2
2025-08-22T08:14:00Z,12,Sense 2
2025-08-22T08:29:00Z,12,Sense 2
2025-08-22T08:30:00Z,9,Sense 2
2025-08-22T08:31:00Z,8,Sense 2
2025-08-22T08:35:00Z,10,Sense 2
2025-08-22T08:56:00Z,15,Sense 2
2025-08-22T09:10:00Z,12,Sense 2
2025-08-22T09:11:00Z,11,Sense 2
2025-08-22T09:12:00Z,37,Sense 2
2025-08-22T09:13:00Z,97,Sense 2
2025-08-22T09:14:00Z,23,Sense 2
2025-08-22T09:15:00Z,90,Sense 2
2025-08-22T09:16:00Z,126,Sense 2
2025-08-22T09:17:00Z,67,Sense 2
2025-08-22T09:20:00Z,71,Sense 2
2025-08-22T09:23:00Z,29,Sense 2
2025-08-22T09:27:00Z,15,Sense 2
2025-08-22T09:28:00Z,67,Sense 2
2025-08-22T10:09:00Z,34,Sense 2
2025-08-22T10:10:00Z,9,Sense 2
2025-08-22T10:21:00Z,22,Sense 2
2025-08-22T10:24:00Z,37,Sense 2
2025-08-22T10:25:00Z,84,Sense 2
2025-08-22T10:26:00Z,57,Sense 2
2025-08-22T10:32:00Z,18,Sense 2
2025-08-22T10:33:00Z,9,Sense 2
2025-08-22T10:34:00Z,44,Sense 2
2025-08-22T10:35:00Z,8,Sense 2
2025-08-22T10:36:00Z,31,Sense 2
2025-08-22T10:37:00Z,4,Sense 2
2025-08-22T12:07:00Z,5,Sense 2
2025-08-22T13:58:00Z,5,Sense 2
2025-08-22T14:11:00Z,10,Sense 2
2025-08-22T14:50:00Z,4,Sense 2
2025-08-22T15:57:00Z,5,Sense 2
2025-08-22T18:13:00Z,9,Sense 2
2025-08-22T19:10:00Z,7,Sense 2
2025-08-22T22:01:00Z,7,Sense 2
2025-08-22T22:07:00Z,4,Sense 2
2025-08-22T22:46:00Z,6,Sense 2
2025-08-22T23:22:00Z,10,Sense 2
2025-08-22T23:27:00Z,8,Sense 2
2025-08-22T23:31:00Z,20,Sense 2
2025-08-22T23:32:00Z,23,Sense 2
2025-08-22T23:33:00Z,98,Sense 2
2025-08-22T23:34:00Z,90,Sense 2
2025-08-22T23:35:00Z,17,Sense 2
2025-08-22T23:40:00Z,10,Sense 2
2025-08-23T00:21:00Z,23,Sense 2
2025-08-23T00:22:00Z,87,Sense 2
2025-08-23T00:23:00Z,36,Sense 2
2025-08-23T00:24:00Z,6,Sense 2
2025-08-23T00:29:00Z,16,Sense 2
2025-08-23T00:32:00Z,11,Sense 2
2025-08-23T00:34:00Z,8,Sense 2
2025-08-23T00:35:00Z,8,Sense 2
2025-08-23T00:37:00Z,12,Sense 2
2025-08-23T00:38:00Z,7,Sense 2
2025-08-23T00:39:00Z,14,Sense 2
2025-08-23T00:41:00Z,14,Sense 2
2025-08-23T00:44:00Z,12,Sense 2
2025-08-23T00:52:00Z,9,Sense 2
2025-08-23T00:53:00Z,14,Sense 2
2025-08-23T00:55:00Z,7,Sense 2
2025-08-23T01:03:00Z,20,Sense 2
2025-08-23T01:23:00Z,7,Sense 2
2025-08-23T01:36:00Z,17,Sense 2
2025-08-23T01:53:00Z,26,Sense 2
2025-08-23T01:54:00Z,4,Sense 2
2025-08-23T01:58:00Z,9,Sense 2
2025-08-23T02:12:00Z,7,Sense 2
2025-08-23T02:15:00Z,4,Sense 2
2025-08-23T02:16:00Z,13,Sense 2
2025-08-23T02:17:00Z,7,Sense 2
2025-08-23T02:18:00Z,7,Sense 2
2025-08-23T02:25:00Z,6,Sense 2
2025-08-23T02:32:00Z,21,Sense 2
2025-08-23T02:33:00Z,28,Sense 2
2025-08-23T02:44:00Z,11,Sense 2
2025-08-23T02:45:00Z,9,Sense 2
2025-08-23T02:50:00Z,8,Sense 2
2025-08-23T02:54:00Z,6,Sense 2
2025-08-23T02:59:00Z,10,Sense 2
2025-08-23T03:06:00Z,4,Sense 2
2025-08-23T03:08:00Z,6,Sense 2
2025-08-23T03:14:00Z,8,Sense 2
2025-08-23T03:29:00Z,18,Sense 2
2025-08-23T03:30:00Z,4,Sense 2
2025-08-23T03:36:00Z,5,Sense 2
2025-08-23T03:46:00Z,6,Sense 2
2025-08-23T03:52:00Z,7,Sense 2
2025-08-23T03:57:00Z,12,Sense 2
2025-08-23T03:59:00Z,19,Sense 2
2025-08-23T04:00:00Z,9,Sense 2
2025-08-23T04:06:00Z,4,Sense 2
2025-08-23T04:28:00Z,4,Sense 2
2025-08-23T04:34:00Z,10,Sense 2
2025-08-23T04:40:00Z,9,Sense 2
2025-08-23T04:48:00Z,5,Sense 2
2025-08-23T05:08:00Z,6,Sense 2
2025-08-23T05:10:00Z,8,Sense 2
2025-08-23T05:14:00Z,7,Sense 2
2025-08-23T05:18:00Z,5,Sense 2
2025-08-23T05:19:00Z,8,Sense 2
2025-08-23T05:27:00Z,11,Sense 2
2025-08-23T05:29:00Z,9,Sense 2
2025-08-23T05:32:00Z,10,Sense 2
2025-08-23T05:33:00Z,1,Sense 2
2025-08-23T05:35:00Z,6,Sense 2
2025-08-23T05:36:00Z,21,Sense 2
2025-08-23T05:37:00Z,35,Sense 2
2025-08-23T05:38:00Z,15,Sense 2
2025-08-23T05:39:00Z,40,Sense 2
2025-08-23T05:40:00Z,5,Sense 2
2025-08-23T05:46:00Z,12,Sense 2
2025-08-23T05:47:00Z,7,Sense 2
2025-08-23T05:48:00Z,6,Sense 2
2025-08-23T05:53:00Z,31,Sense 2
2025-08-23T05:54:00Z,15,Sense 2
2025-08-23T06:06:00Z,4,Sense 2
2025-08-23T06:17:00Z,14,Sense 2
2025-08-23T07:06:00Z,8,Sense 2
2025-08-23T13:20:00Z,10,Sense 2
2025-08-23T13:24:00Z,7,Sense 2
2025-08-23T13:26:00Z,7,Sense 2
2025-08-23T13:56:00Z,6,Sense 2
2025-08-23T14:00:00Z,19,Sense 2
2025-08-23T14:17:00Z,24,Sense 2
2025-08-23T14:24:00Z,9,Sense 2
2025-08-23T14:48:00Z,6,Sense 2
2025-08-23T17:32:00Z,7,Sense 2
2025-08-23T17:33:00Z,5,Sense 2
2025-08-23T22:34:00Z,6,Sense 2
2025-08-23T23:01:00Z,5,Sense 2
2025-08-23T23:03:00Z,11,Sense 2
2025-08-23T23:04:00Z,13,Sense 2
2025-08-23T23:05:00Z,9,Sense 2
2025-08-23T23:56:00Z,10,Sense 2
2025-08-24T00:00:00Z,20,Sense 2
2025-08-24T00:01:00Z,7,Sense 2
2025-08-24T00:08:00Z,15,Sense 2
2025-08-24T00:09:00Z,8,Sense 2
2025-08-24T00:11:00Z,7,Sense 2
2025-08-24T00:12:00Z,11,Sense 2
2025-08-24T00:16:00Z,6,Sense 2
2025-08-24T00:19:00Z,10,Sense 2
2025-08-24T00:26:00Z,8,Sense 2
2025-08-24T00:30:00Z,6,Sense 2
2025-08-24T00:39:00Z,9,Sense 2
2025-08-24T00:48:00Z,12,Sense 2
2025-08-24T00:49:00Z,50,Sense 2
2025-08-24T00:50:00Z,104,Sense 2
2025-08-24T00:51:00Z,33,Sense 2
2025-08-24T00:53:00Z,50,Sense 2
2025-08-24T00:57:00Z,105,Sense 2
2025-08-24T00:58:00Z,2,Sense 2
2025-08-24T01:00:00Z,37,Sense 2
2025-08-24T01:01:00Z,80,Sense 2
2025-08-24T01:02:00Z,94,Sense 2
2025-08-24T01:03:00Z,8,Sense 2
2025-08-24T01:07:00Z,52,Sense 2
2025-08-24T01:08:00Z,61,Sense 2
2025-08-24T01:09:00Z,100,Sense 2
2025-08-24T01:13:00Z,13,Sense 2
2025-08-24T01:14:00Z,98,Sense 2
2025-08-24T01:15:00Z,71,Sense 2
2025-08-24T01:16:00Z,33,Sense 2
2025-08-24T01:18:00Z,34,Sense 2
2025-08-24T01:19:00Z,98,Sense 2
2025-08-24T01:20:00Z,94,Sense 2
2025-08-24T01:21:00Z,25,Sense 2
2025-08-24T01:22:00Z,99,Sense 2
2025-08-24T01:23:00Z,27,Sense 2
2025-08-24T01:24:00Z,6,Sense 2
2025-08-24T01:25:00Z,10,Sense 2
2025-08-24T01:30:00Z,8,Sense 2
2025-08-24T01:58:00Z,17,Sense 2
2025-08-24T02:04:00Z,30,Sense 2
2025-08-24T02:05:00Z,54,Sense 2
2025-08-24T02:06:00Z,24,Sense 2
2025-08-24T02:07:00Z,23,Sense 2
2025-08-24T02:08:00Z,103,Sense 2
2025-08-24T02:09:00Z,60,Sense 2
2025-08-24T02:10:00Z,74,Sense 2
2025-08-24T02:11:00Z,39,Sense 2
2025-08-24T02:12:00Z,36,Sense 2
2025-08-24T02:13:00Z,73,Sense 2
2025-08-24T02:14:00Z,28,Sense 2
2025-08-24T02:52:00Z,7,Sense 2
2025-08-24T03:04:00Z,20,Sense 2
2025-08-24T03:05:00Z,8,Sense 2
2025-08-24T03:07:00Z,7,Sense 2
2025-08-24T03:09:00Z,7,Sense 2
2025-08-24T03:11:00Z,5,Sense 2
2025-08-24T03:13:00Z,22,Sense 2
2025-08-24T03:14:00Z,7,Sense 2
2025-08-24T03:16:00Z,17,Sense 2
2025-08-24T03:20:00Z,7,Sense 2
2025-08-24T03:24:00Z,9,Sense 2
2025-08-24T03:25:00Z,7,Sense 2
2025-08-24T03:31:00Z,7,Sense 2
2025-08-24T03:43:00Z,11,Sense 2
2025-08-24T04:00:00Z,7,Sense 2
2025-08-24T04:24:00Z,11,Sense 2
2025-08-24T04:26:00Z,7,Sense 2
2025-08-24T06:37:00Z,4,Sense 2
2025-08-24T06:44:00Z,8,Sense 2
2025-08-24T06:52:00Z,12,Sense 2
2025-08-24T06:53:00Z,7,Sense 2
2025-08-24T06:54:00Z,6,Sense 2
2025-08-24T07:24:00Z,11,Sense 2
2025-08-24T07:33:00Z,5,Sense 2
2025-08-24T07:51:00Z,7,Sense 2
2025-08-24T07:53:00Z,7,Sense 2
2025-08-24T07:54:00Z,4,Sense 2
2025-08-24T07:59:00Z,14,Sense 2
2025-08-24T08:12:00Z,11,Sense 2
2025-08-24T08:24:00Z,16,Sense 2
2025-08-24T08:25:00Z,13,Sense 2
2025-08-24T08:33:00Z,26,Sense 2
2025-08-24T08:42:00Z,14,Sense 2
2025-08-24T08:43:00Z,10,Sense 2
2025-08-24T08:49:00Z,9,Sense 2
2025-08-24T08:54:00Z,9,Sense 2
2025-08-24T09:02:00Z,9,Sense 2
2025-08-24T09:23:00Z,36,Sense 2
2025-08-24T09:55:00Z,7,Sense 2
2025-08-24T10:09:00Z,8,Sense 2
2025-08-24T10:16:00Z,11,Sense 2
2025-08-24T10:18:00Z,41,Sense 2
2025-08-24T10:19:00Z,11,Sense 2
2025-08-24T10:27:00Z,6,Sense 2
2025-08-24T10:29:00Z,16,Sense 2
2025-08-24T10:38:00Z,6,Sense 2
2025-08-24T11:58:00Z,7,Sense 2
2025-08-24T12:10:00Z,16,Sense 2
2025-08-24T12:11:00Z,1,Sense 2
2025-08-24T12:37:00Z,7,Sense 2
2025-08-24T12:50:00Z,4,Sense 2
2025-08-24T13:02:00Z,19,Sense 2
2025-08-24T13:43:00Z,8,Sense 2
2025-08-24T13:46:00Z,7,Sense 2
2025-08-24T13:48:00Z,4,Sense 2
2025-08-24T14:07:00Z,9,Sense 2
2025-08-24T14:15:00Z,39,Sense 2
2025-08-24T14:57:00Z,6,Sense 2
2025-08-24T14:58:00Z,9,Sense 2
2025-08-24T15:00:00Z,11,Sense 2
2025-08-24T15:42:00Z,8,Sense 2
2025-08-24T15:45:00Z,8,Sense 2
2025-08-24T16:33:00Z,4,Sense 2
2025-08-24T16:54:00Z,10,Sense 2
2025-08-24T20:50:00Z,7,Sense 2
2025-08-24T20:52:00Z,16,Sense 2
2025-08-24T22:33:00Z,6,Sense 2
2025-08-24T22:34:00Z,10,Sense 2
2025-08-24T22:35:00Z,2,Sense 2
2025-08-24T22:40:00Z,73,Sense 2
2025-08-24T22:41:00Z,87,Sense 2
2025-08-24T22:42:00Z,109,Sense 2
2025-08-24T22:43:00Z,140,Sense 2
2025-08-24T22:44:00Z,109,Sense 2
2025-08-24T22:45:00Z,115,Sense 2
2025-08-24T22:46:00Z,74,Sense 2
2025-08-24T22:48:00Z,42,Sense 2
2025-08-24T22:50:00Z,7,Sense 2
2025-08-24T22:51:00Z,26,Sense 2
2025-08-24T22:52:00Z,15,Sense 2
2025-08-24T22:53:00Z,50,Sense 2
2025-08-24T23:01:00Z,26,Sense 2
2025-08-24T23:02:00Z,32,Sense 2
2025-08-24T23:08:00Z,21,Sense 2
2025-08-24T23:10:00Z,8,Sense 2
2025-08-24T23:12:00Z,18,Sense 2
2025-08-24T23:13:00Z,13,Sense 2
2025-08-24T23:14:00Z,7,Sense 2
2025-08-24T23:15:00Z,69,Sense 2
2025-08-24T23:16:00Z,103,Sense 2
2025-08-24T23:21:00Z,4,Sense 2
2025-08-24T23:22:00Z,36,Sense 2
2025-08-24T23:23:00Z,90,Sense 2
2025-08-24T23:24:00Z,55,Sense 2
2025-08-24T23:33:00Z,18,Sense 2
2025-08-24T23:34:00Z,8,Sense 2
2025-08-24T23:44:00Z,10,Sense 2
2025-08-24T23:46:00Z,13,Sense 2
2025-08-24T23:50:00Z,18,Sense 2
2025-08-24T23:52:00Z,6,Sense 2
2025-08-25T00:04:00Z,12,Sense 2
2025-08-25T00:06:00Z,8,Sense 2
2025-08-25T00:08:00Z,15,Sense 2
2025-08-25T00:09:00Z,8,Sense 2
2025-08-25T00:14:00Z,17,Sense 2
2025-08-25T00:16:00Z,7,Sense 2
2025-08-25T00:18:00Z,51,Sense 2
2025-08-25T00:19:00Z,1,Sense 2
2025-08-25T00:23:00Z,9,Sense 2
2025-08-25T00:24:00Z,17,Sense 2
2025-08-25T00:25:00Z,5,Sense 2
2025-08-25T00:27:00Z,32,Sense 2
2025-08-25T00:29:00Z,4,Sense 2
2025-08-25T00:34:00Z,7,Sense 2
2025-08-25T00:40:00Z,8,Sense 2
2025-08-25T00:41:00Z,1,Sense 2
2025-08-25T00:51:00Z,8,Sense 2
2025-08-25T00:56:00Z,12,Sense 2
2025-08-25T01:02:00Z,104,Sense 2
2025-08-25T01:03:00Z,67,Sense 2
2025-08-25T01:14:00Z,11,Sense 2
2025-08-25T01:26:00Z,4,Sense 2
2025-08-25T02:05:00Z,4,Sense 2
2025-08-25T02:19:00Z,18,Sense 2
2025-08-25T02:20:00Z,8,Sense 2
2025-08-25T02:29:00Z,10,Sense 2
2025-08-25T02:35:00Z,11,Sense 2
2025-08-25T02:45:00Z,15,Sense 2
2025-08-25T02:48:00Z,8,Sense 2
2025-08-25T02:50:00Z,22,Sense 2
2025-08-25T02:52:00Z,18,Sense 2
2025-08-25T05:00:00Z,10,Sense 2
2025-08-25T05:18:00Z,8,Sense 2
2025-08-25T06:12:00Z,48,Sense 2
2025-08-25T06:13:00Z,23,Sense 2
2025-08-25T06:18:00Z,16,Sense 2
2025-08-25T06:37:00Z,13,Sense 2
2025-08-25T06:38:00Z,19,Sense 2
2025-08-25T06:40:00Z,7,Sense 2
2025-08-25T06:45:00Z,9,Sense 2
2025-08-25T06:46:00Z,6,Sense 2
2025-08-25T07:54:00Z,37,Sense 2
2025-08-25T09:07:00Z,6,Sense 2
2025-08-25T09:10:00Z,4,Sense 2
2025-08-25T09:16:00Z,8,Sense 2
2025-08-25T09:17:00Z,7,Sense 2
2025-08-25T09:18:00Z,8,Sense 2
2025-08-25T09:26:00Z,7,Sense 2
2025-08-25T09:31:00Z,7,Sense 2
2025-08-25T09:35:00Z,4,Sense 2
2025-08-25T09:38:00Z,9,Sense 2
2025-08-25T09:39:00Z,12,Sense 2
2025-08-25T09:40:00Z,16,Sense 2
2025-08-25T09:51:00Z,9,Sense 2
2025-08-25T10:01:00Z,8,Sense 2
2025-08-25T10:03:00Z,58,Sense 2
2025-08-25T10:04:00Z,48,Sense 2
2025-08-25T10:11:00Z,7,Sense 2
2025-08-25T10:12:00Z,8,Sense 2
2025-08-25T10:15:00Z,13,Sense 2
2025-08-25T10:16:00Z,4,Sense 2
2025-08-25T10:20:00Z,9,Sense 2
2025-08-25T10:24:00Z,46,Sense 2
2025-08-25T10:25:00Z,17,Sense 2
2025-08-25T10:26:00Z,10,Sense 2
2025-08-25T10:33:00Z,79,Sense 2
2025-08-25T10:42:00Z,10,Sense 2
2025-08-25T10:47:00Z,14,Sense 2
2025-08-25T11:10:00Z,6,Sense 2
2025-08-25T11:19:00Z,8,Sense 2
2025-08-25T11:24:00Z,8,Sense 2
2025-08-25T11:32:00Z,28,Sense 2
2025-08-25T11:33:00Z,30,Sense 2
2025-08-25T11:34:00Z,19,Sense 2
2025-08-25T11:40:00Z,21,Sense 2
2025-08-25T11:53:00Z,33,Sense 2
2025-08-25T11:54:00Z,20,Sense 2
